date,time,latitude,longitude,gps_speed,gps_alt,gps_heading,gps_distance,speed,voltage,phase_current,current,power,torque,pwm,battery_level,distance,totaldistance,system_temp,temp2,tilt,roll,mode,alert
2025-02-04,10:35:53.115,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.10,0.00,0.00,0.00,0.62,79,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:35:53.723,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.64,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:35:53.723,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.64,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:35:53.723,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.64,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:35:54.294,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.65,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:35:54.294,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.65,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:35:54.294,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.65,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:35:54.894,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.10,0.00,0.00,0.00,0.64,79,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:35:54.894,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.10,0.00,0.00,0.00,0.64,79,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:35:54.894,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.10,0.00,0.00,0.00,0.64,79,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:35:55.514,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.54,80,6666,9278010,34,0,-1.29,0.00,,
2025-02-04,10:35:55.514,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.54,80,6666,9278010,34,0,-1.29,0.00,,
2025-02-04,10:35:55.514,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.54,80,6666,9278010,34,0,-1.29,0.00,,
2025-02-04,10:35:56.114,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.00,0.00,0.00,0.00,0.41,79,6666,9278010,34,0,-1.29,0.00,,
2025-02-04,10:35:56.114,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.00,0.00,0.00,0.00,0.41,79,6666,9278010,34,0,-1.29,0.00,,
2025-02-04,10:35:56.114,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.00,0.00,0.00,0.00,0.41,79,6666,9278010,34,0,-1.29,0.00,,
2025-02-04,10:35:56.698,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.00,0.00,0.00,0.00,0.37,79,6666,9278010,34,0,-1.29,0.00,,
2025-02-04,10:35:56.698,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.00,0.00,0.00,0.00,0.37,79,6666,9278010,34,0,-1.29,0.00,,
2025-02-04,10:35:56.698,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.00,0.00,0.00,0.00,0.37,79,6666,9278010,34,0,-1.29,0.00,,
2025-02-04,10:35:57.316,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.58,0.00,0.00,0.00,0.00,0.38,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:35:57.316,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.58,0.00,0.00,0.00,0.00,0.38,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:35:57.316,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.58,0.00,0.00,0.00,0.00,0.38,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:35:57.916,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.00,0.00,0.00,0.00,0.44,80,6666,9278010,34,0,-1.29,0.00,,
2025-02-04,10:35:57.916,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.00,0.00,0.00,0.00,0.44,80,6666,9278010,34,0,-1.29,0.00,,
2025-02-04,10:35:57.916,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.00,0.00,0.00,0.00,0.44,80,6666,9278010,34,0,-1.29,0.00,,
2025-02-04,10:35:58.514,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.00,0.00,0.00,0.00,0.37,79,6666,9278010,34,0,-1.29,0.00,,
2025-02-04,10:35:58.514,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.00,0.00,0.00,0.00,0.37,79,6666,9278010,34,0,-1.29,0.00,,
2025-02-04,10:35:58.514,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.00,0.00,0.00,0.00,0.37,79,6666,9278010,34,0,-1.29,0.00,,
2025-02-04,10:35:59.134,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.00,0.00,0.00,0.00,0.37,79,6666,9278010,34,0,-1.29,0.00,,
2025-02-04,10:35:59.134,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.00,0.00,0.00,0.00,0.37,79,6666,9278010,34,0,-1.29,0.00,,
2025-02-04,10:35:59.134,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.00,0.00,0.00,0.00,0.37,79,6666,9278010,34,0,-1.29,0.00,,
2025-02-04,10:35:59.756,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.00,0.00,0.00,0.00,0.37,80,6666,9278010,34,0,-1.29,0.00,,
2025-02-04,10:35:59.756,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.00,0.00,0.00,0.00,0.37,80,6666,9278010,34,0,-1.29,0.00,,
2025-02-04,10:35:59.756,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.00,0.00,0.00,0.00,0.37,80,6666,9278010,34,0,-1.29,0.00,,
2025-02-04,10:36:00.333,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.00,0.00,0.00,0.00,0.38,80,6666,9278010,34,0,-1.29,0.00,,
2025-02-04,10:36:00.333,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.00,0.00,0.00,0.00,0.38,80,6666,9278010,34,0,-1.29,0.00,,
2025-02-04,10:36:00.333,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.00,0.00,0.00,0.00,0.38,80,6666,9278010,34,0,-1.29,0.00,,
2025-02-04,10:36:00.948,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.00,0.00,0.00,0.00,0.41,79,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:00.948,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.00,0.00,0.00,0.00,0.41,79,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:00.948,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.00,0.00,0.00,0.00,0.41,79,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:01.539,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.00,0.00,0.00,0.00,0.44,79,6666,9278010,34,0,-1.29,0.00,,
2025-02-04,10:36:01.539,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.00,0.00,0.00,0.00,0.44,79,6666,9278010,34,0,-1.29,0.00,,
2025-02-04,10:36:01.539,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.00,0.00,0.00,0.00,0.44,79,6666,9278010,34,0,-1.29,0.00,,
2025-02-04,10:36:02.134,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.10,0.00,0.00,0.00,0.60,79,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:02.134,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.10,0.00,0.00,0.00,0.60,79,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:02.134,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.10,0.00,0.00,0.00,0.60,79,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:02.746,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.62,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:02.746,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.62,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:02.746,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.62,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:03.354,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.64,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:03.354,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.64,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:03.354,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.64,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:03.938,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.10,0.00,0.00,0.00,0.62,79,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:03.938,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.10,0.00,0.00,0.00,0.62,79,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:03.938,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.10,0.00,0.00,0.00,0.62,79,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:04.552,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.55,0.10,0.00,0.00,0.00,0.61,79,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:04.552,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.55,0.10,0.00,0.00,0.00,0.61,79,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:04.552,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.55,0.10,0.00,0.00,0.00,0.61,79,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:05.154,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.10,0.00,0.00,0.00,0.65,79,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:05.154,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.10,0.00,0.00,0.00,0.65,79,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:05.154,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.10,0.00,0.00,0.00,0.65,79,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:05.754,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.69,80,6666,9278010,34,0,-1.27,0.00,,
2025-02-04,10:36:05.754,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.69,80,6666,9278010,34,0,-1.27,0.00,,
2025-02-04,10:36:05.754,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.69,80,6666,9278010,34,0,-1.27,0.00,,
2025-02-04,10:36:06.358,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.20,0.00,0.00,0.00,0.65,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:06.358,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.20,0.00,0.00,0.00,0.65,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:06.358,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.20,0.00,0.00,0.00,0.65,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:06.956,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.61,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:06.956,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.61,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:06.956,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.61,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:07.575,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.58,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:07.575,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.58,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:07.575,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.58,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:08.194,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.53,80,6666,9278010,34,0,-1.29,0.00,,
2025-02-04,10:36:08.194,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.53,80,6666,9278010,34,0,-1.29,0.00,,
2025-02-04,10:36:08.194,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.53,80,6666,9278010,34,0,-1.29,0.00,,
2025-02-04,10:36:08.774,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.10,0.00,0.00,0.00,0.60,79,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:08.774,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.10,0.00,0.00,0.00,0.60,79,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:08.774,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.10,0.00,0.00,0.00,0.60,79,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:09.374,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.00,0.00,0.00,0.00,0.49,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:09.374,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.00,0.00,0.00,0.00,0.49,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:09.374,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.00,0.00,0.00,0.00,0.49,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:09.995,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.10,0.00,0.00,0.00,0.57,79,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:09.995,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.10,0.00,0.00,0.00,0.57,79,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:09.995,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.10,0.00,0.00,0.00,0.57,79,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:10.575,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.61,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:10.575,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.61,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:10.575,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.61,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:11.183,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.64,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:11.183,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.64,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:11.183,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.64,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:11.780,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.58,0.10,0.00,0.00,0.00,0.56,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:11.780,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.58,0.10,0.00,0.00,0.00,0.56,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:11.780,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.58,0.10,0.00,0.00,0.00,0.56,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:12.416,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.10,0.00,0.00,0.00,0.57,79,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:12.416,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.10,0.00,0.00,0.00,0.57,79,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:12.416,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.10,0.00,0.00,0.00,0.57,79,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:13.006,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.10,0.00,0.00,0.00,0.58,79,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:13.006,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.10,0.00,0.00,0.00,0.58,79,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:13.006,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.10,0.00,0.00,0.00,0.58,79,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:13.594,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.61,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:13.594,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.61,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:13.594,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.61,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:14.197,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.00,0.00,0.00,0.00,0.54,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:14.197,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.00,0.00,0.00,0.00,0.54,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:14.197,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.00,0.00,0.00,0.00,0.54,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:14.836,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.53,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:14.836,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.53,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:14.836,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.53,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:15.416,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.60,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:15.416,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.60,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:15.416,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.60,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:16.022,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.00,0.00,0.00,0.00,0.52,79,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:16.022,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.00,0.00,0.00,0.00,0.52,79,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:16.022,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.56,0.00,0.00,0.00,0.00,0.52,79,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:16.620,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.00,0.00,0.00,0.00,0.50,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:16.620,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.00,0.00,0.00,0.00,0.50,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:16.620,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.00,0.00,0.00,0.00,0.50,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:17.220,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.00,0.00,0.00,0.00,0.40,80,6666,9278010,34,0,-1.29,0.00,,
2025-02-04,10:36:17.220,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.00,0.00,0.00,0.00,0.40,80,6666,9278010,34,0,-1.29,0.00,,
2025-02-04,10:36:17.220,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.00,0.00,0.00,0.00,0.40,80,6666,9278010,34,0,-1.29,0.00,,
2025-02-04,10:36:17.837,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.00,0.00,0.00,0.00,0.42,80,6666,9278010,34,0,-1.29,0.00,,
2025-02-04,10:36:17.837,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.00,0.00,0.00,0.00,0.42,80,6666,9278010,34,0,-1.29,0.00,,
2025-02-04,10:36:17.837,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.00,0.00,0.00,0.00,0.42,80,6666,9278010,34,0,-1.29,0.00,,
2025-02-04,10:36:18.421,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.53,80,6666,9278010,34,0,-1.29,0.00,,
2025-02-04,10:36:18.421,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.53,80,6666,9278010,34,0,-1.29,0.00,,
2025-02-04,10:36:18.421,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.53,80,6666,9278010,34,0,-1.29,0.00,,
2025-02-04,10:36:19.018,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.58,0.10,0.00,0.00,0.00,0.53,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:19.018,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.58,0.10,0.00,0.00,0.00,0.53,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:19.018,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.58,0.10,0.00,0.00,0.00,0.53,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:19.638,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.54,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:19.638,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.54,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:19.638,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.54,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:20.240,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.55,0.20,0.00,0.00,0.00,0.66,79,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:20.240,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.55,0.20,0.00,0.00,0.00,0.66,79,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:20.240,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.55,0.20,0.00,0.00,0.00,0.66,79,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:20.837,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.58,0.10,0.00,0.00,0.00,0.61,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:20.837,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.58,0.10,0.00,0.00,0.00,0.61,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:20.837,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.58,0.10,0.00,0.00,0.00,0.61,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:21.441,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.62,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:21.441,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.62,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:21.441,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.62,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:22.059,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.48,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:22.059,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.48,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:22.059,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.48,80,6666,9278010,34,0,-1.28,0.00,,
2025-02-04,10:36:22.676,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,142.57,0.10,0.00,0.00,0.00,0.56,80,6666,9278010,34,0,-1.28,0.00,,
